https://www.gub.uy//presidencia/comunicacion/noticias/ejecutivo-reconocio-organizaciones-implementaron-medidas-eficiencia,1100,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-firma-tercer-contrato-participacion-publico-privada-para,2850,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-firma-tercer-contrato-participacion-publico-privada-para,2916,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-firma-tercer-contrato-participacion-publico-privada-para,4000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-firma-tercer-contrato-participacion-publico-privada-para,17000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-firma-tercer-contrato-participacion-publico-privada-para,2800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/100000-escolares-fueron-relevados-plan-salud-bucal-asse,6207,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/100000-escolares-fueron-relevados-plan-salud-bucal-asse,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/100000-escolares-fueron-relevados-plan-salud-bucal-asse,4000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-preve-plan-avanzar-alcance-todo-pais-diciembre,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/fuerzas-armadas-realizaron-despliegue-conjunto-efectivos-rio-uruguay,3600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mides-avanza-capacitacion-asistentes-personales-del-sistema-cuidados,1800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-brasil-realizaron-encuentro-binacional-sobre-seguridad-publica-rivera,12000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-brasil-realizaron-encuentro-binacional-sobre-seguridad-publica-rivera,3640,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/1100-jovenes-participan-del-programa-inju-avanza,1100,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/1100-jovenes-participan-del-programa-inju-avanza,1174,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-ute-acuerdan-acciones-para-mejorar-calidad-servicios-electricos,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-ute-acuerdan-acciones-para-mejorar-calidad-servicios-electricos,3500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/convenio-promueve-trabajo-comunitario-centros-red-nacional-atencion-drogas,18000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/inmujeres-celebro-35-anos-labor-politicas-genero,19973,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/trabajadoras-domesticas-perciban-ingreso-accederan-seguro-desempleo,18065,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-otorgo-239-certificaciones-competencias-cuidados,1800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mides-dispone-100-centros-atencion-canelones,2700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mides-dispone-100-centros-atencion-canelones,11588,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mides-dispone-100-centros-atencion-canelones,8860,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mides-dispone-100-centros-atencion-canelones,2700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/centro-imagenologia-molecular-desarrolla-plan-descentralizacion-para-llegar,30,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/centro-imagenologia-molecular-desarrolla-plan-descentralizacion-para-llegar,5000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ministro-falero-pais-obra-estara-proximos-30-meses,3300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ministro-falero-pais-obra-estara-proximos-30-meses,8833,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ministro-falero-pais-obra-estara-proximos-30-meses,7692,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ministro-falero-pais-obra-estara-proximos-30-meses,4440,MencionPorNumero
